抖音歌曲,#genre#
咪咕体育16,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225653/main.m3u8
咪咕体育17,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225654/main.m3u8
咪咕体育18,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225655/main.m3u8
咪咕体育19,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225658/main.m3u8
咪咕体育20,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225660/main.m3u8
咪咕体育21,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225662/main.m3u8
咪咕体育22,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225733/main.m3u8
咪咕体育23,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225739/main.m3u8
咪咕体育24,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225754/main.m3u8
咪咕体育25,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225756/main.m3u8
咪咕体育26,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225758/main.m3u8
咪咕体育27,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225760/main.m3u8
咪咕体育28,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225905/main.m3u8
咪咕体育30,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225910/main.m3u8
咪咕体育31,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225912/main.m3u8
咪咕体育32,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225914/main.m3u8
咪咕体育33,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221226031/main.m3u8
咪咕体育34,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221226046/main.m3u8
睛彩少儿,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225903/main.m3u8

鹏博士,#genre#
盗源狗si全家 全家下地狱
CCTV10科教,http://36.108.172.237:10002/stream/channelid/1679800214?ticket=6d00004950f0219d774448de768fc0c359077a0d&profile=pass
CCTV10科教HD,http://36.108.172.237:10002/stream/channelid/1118077568?ticket=9faf22851ff799a6b072cbabe49e9a132694fec0&profile=pass
CCTV11戏曲,http://36.108.172.237:10002/stream/channelid/607310168?ticket=7132429a79544b4f92a5d2c93b9b00d27db55751&profile=pass
CCTV11戏曲HD,http://36.108.172.237:10002/stream/channelid/1036230064?ticket=218c5faf9f8d30e9201622eeba655ef2c2f772d5&profile=pass
CCTV12社会与法,http://36.108.172.237:10002/stream/channelid/2050580519?ticket=48b60f9a357e43ae51c448331dcaba2bdb5b416b&profile=pass
CCTV12社会与法HD,http://36.108.172.237:10002/stream/channelid/301890634?ticket=cd7de80bd18ce4565773fa7130f4b34641abdc5f&profile=pass
CCTV13新闻,http://36.108.172.237:10002/stream/channelid/2090851084?ticket=a98cac0bd42ac14e1047b3fc641ad792ed88f847&profile=pass
CCTV13新闻HD,http://36.108.172.237:10002/stream/channelid/244524630?ticket=c8ea4ddbae33879b98248f2ad1269e1cdd1eb0de&profile=pass
CCTV14少儿,http://36.108.172.237:10002/stream/channelid/1135519897?ticket=9785a1c888ff61a050dbb64fcc761f108da265c8&profile=pass
CCTV14少儿HD,http://36.108.172.237:10002/stream/channelid/229903997?ticket=faa4c1783388c141b8969ece43a2485d0e00800a&profile=pass
CCTV15音乐,http://36.108.172.237:10002/stream/channelid/1880854903?ticket=724bb389b7019d0dca40ba0018bfc45448b4b2cc&profile=pass
CCTV15音乐HD,http://36.108.172.237:10002/stream/channelid/237412638?ticket=d214aab6e0fabe1dff4762084c5e305e5d054ba7&profile=pass
CCTV16奥林匹克HD,http://36.108.172.237:10002/stream/channelid/471925541?ticket=9e690bf1899cb6587208905cd705702da1b37857&profile=pass
CCTV17农业农村,http://36.108.172.237:10002/stream/channelid/2048921357?ticket=7a5dccea532ff36f30fd6d5a226bb35b81d8807a&profile=pass
CCTV17农业农村HD,http://36.108.172.237:10002/stream/channelid/1128673681?ticket=ab98b21c2f0e0b313767d3f865dc1ae20977ca57&profile=pass
CCTV1综合,http://36.108.172.237:10002/stream/channelid/1240412820?ticket=78e223ecb0545417e0b84d3721169dc08ee59e68&profile=pass
CCTV1综合HD,http://36.108.172.237:10002/stream/channelid/925970147?ticket=3b749acca98e7d757a324dd80de8efe6c20db03e&profile=pass
CCTV2财经,http://36.108.172.237:10002/stream/channelid/966540331?ticket=b0fe521427edfc637954a351469c641235f6a496&profile=pass
CCTV2财经HD,http://36.108.172.237:10002/stream/channelid/1185569859?ticket=a3319c94b46d3acc8f4105c5f601b6517f587c7d&profile=pass
CCTV3综艺,http://36.108.172.237:10002/stream/channelid/602142628?ticket=0f1af31747bb59b2ac9cbc7bcda6ae655ebedddc&profile=pass
CCTV3综艺HD,http://36.108.172.237:10002/stream/channelid/1397653058?ticket=24116e15c02fdd6a3406a6ff4098d64add7edbee&profile=pass
CCTV4中文国际,http://36.108.172.237:10002/stream/channelid/107867334?ticket=9b13b4febd1a0e5d6a4a2743b3d2999c4401e81d&profile=pass
CCTV4中文国际HD,http://36.108.172.237:10002/stream/channelid/979825309?ticket=1887524bda20c79a908a304eabedabe31f86e21b&profile=pass
CCTV5+体育赛事HD,http://36.108.172.237:10002/stream/channelid/568425471?ticket=ecf492680835df703238b848561dd20c572454a4&profile=pass
CCTV5体育,http://36.108.172.237:10002/stream/channelid/1769961142?ticket=48133528fdd93ad76ef238ae4644f9e2157fbc53&profile=pass
CCTV5体育HD,http://36.108.172.237:10002/stream/channelid/1602300638?ticket=dc5a7d5437769e2b948329491a957e1015345deb&profile=pass
CCTV6电影,http://36.108.172.237:10002/stream/channelid/2055696710?ticket=2d2ffc478c053c7cc512b76ca059a935d26abe56&profile=pass
CCTV6电影HD,http://36.108.172.237:10002/stream/channelid/473506549?ticket=e9d275efaca1b6499b9033236117a7cacce7ac07&profile=pass
CCTV7国防军事,http://36.108.172.237:10002/stream/channelid/1027959646?ticket=50faaa1ce1a5333a1d86bb969c9cf4a558c329bf&profile=pass
CCTV7国防军事HD,http://36.108.172.237:10002/stream/channelid/323266847?ticket=3f745ead86e5548dda8c26951940aeb3e35d633c&profile=pass
CCTV8电视剧,http://36.108.172.237:10002/stream/channelid/1428976578?ticket=1d4a496d6ffa09c43eb8e58baaf20c19b78a6eea&profile=pass
CCTV8电视剧HD,http://36.108.172.237:10002/stream/channelid/1190480152?ticket=294f116077abfe22e08478cf43a465ac789c1d85&profile=pass
CCTV9纪录,http://36.108.172.237:10002/stream/channelid/162251285?ticket=382fbcf52603033f968f272e11c52a7a00d89d3d&profile=pass
CCTV9纪录HD,http://36.108.172.237:10002/stream/channelid/2097550865?ticket=7141b97a8b7a8b4fdef9bb3e3e40d884da5519d6&profile=pass
CETV1中教1台,http://36.108.172.237:10002/stream/channelid/441585073?ticket=2207d85dcd8af9c3c569f45ff2e9e0e45e609027&profile=pass
CETV1中教1台HD,http://36.108.172.237:10002/stream/channelid/914244902?ticket=8085b622b3d2866e69a2a0fd8a31aaf379406938&profile=pass
CETV1中教2台,http://36.108.172.237:10002/stream/channelid/1002224206?ticket=7dac01704349ccde780da207c4c3607b1271bade&profile=pass
CETV1中教3台,http://36.108.172.237:10002/stream/channelid/845271786?ticket=50ff3005b9ddbe9ca4e5f52fcf25d25b5df371e4&profile=pass
CETV1中教4台,http://36.108.172.237:10002/stream/channelid/90604046?ticket=944d623a9a2fa66a6ac75be35b30cd9c294275ed&profile=pass
FM991MHz,http://36.108.172.237:10002/stream/channelid/343437234?ticket=f84392ce6b70807b9a85c29e678334e14c6694d2&profile=pass
FM991MHz,http://36.108.172.237:10002/stream/channelid/864637417?ticket=aa50328ee2dbfc010d74f8c00a60109adaedb19b&profile=pass
三沙卫视,http://36.108.172.237:10002/stream/channelid/889769499?ticket=f600d5a506ace06f3d085f84fc045e1b16dfbabe&profile=pass
东南卫视,http://36.108.172.237:10002/stream/channelid/1340356371?ticket=62929f6e57a973f6a28b8687b15209f3edd65183&profile=pass
东南卫视HD,http://36.108.172.237:10002/stream/channelid/166347588?ticket=ab1115d0223aca2364b4a69af63ce7477cbc13c2&profile=pass
东方卫视,http://36.108.172.237:10002/stream/channelid/1502221594?ticket=a036372bf116bf619ce50909063c4153dd5b50d7&profile=pass
东方卫视HD,http://36.108.172.237:10002/stream/channelid/1202298864?ticket=1b28e03b9a560b3650ce6784a213f5174a6d794e&profile=pass
云南卫视,http://36.108.172.237:10002/stream/channelid/622403604?ticket=e32e3b78bf1137d962cd3408e975651490510e54&profile=pass
兵团卫视,http://36.108.172.237:10002/stream/channelid/469972553?ticket=730b224b4240328ef1e91078fcd6310d2032b146&profile=pass
内蒙卫视,http://36.108.172.237:10002/stream/channelid/959158586?ticket=0916abed868ca289226ad9d57f9422cde4b28820&profile=pass
北京卫视,http://36.108.172.237:10002/stream/channelid/1473691682?ticket=b5f5ef63988f94619c6820e3ce472a9c17fc1026&profile=pass
北京卫视HD,http://36.108.172.237:10002/stream/channelid/1245509150?ticket=343b076a2be9368a878f34dc88b4706a8de9f5a1&profile=pass
厦门卫视,http://36.108.172.237:10002/stream/channelid/100179091?ticket=15b41ac5cb39e953bdeec50f94d20239453b2917&profile=pass
吉林卫视,http://36.108.172.237:10002/stream/channelid/1956558486?ticket=6c33b941d4abb0c6231caf580db9bdd990dd6385&profile=pass
吉林卫视HD,http://36.108.172.237:10002/stream/channelid/434935120?ticket=ab60327df6bbd6f2e47bb2df08a069eda89411e6&profile=pass
哈哈炫动,http://36.108.172.237:10002/stream/channelid/302299850?ticket=4d25f56938c311211a7d8a8e5d49bde7f3aad7fa&profile=pass
嘉佳卡通,http://36.108.172.237:10002/stream/channelid/165661500?ticket=1cad49f77e94141c93f0f4800e701ad260d0499c&profile=pass
四川卫视,http://36.108.172.237:10002/stream/channelid/144247686?ticket=3eb2b8c6aedae2685957ee42ea3c9439448b09a2&profile=pass
天津卫视,http://36.108.172.237:10002/stream/channelid/1827579270?ticket=25a2631a729aa13d33498b3376963e684a861d48&profile=pass
天津卫视HD,http://36.108.172.237:10002/stream/channelid/1036158632?ticket=d3266470ab5e3093c938262fa0df638d75a32366&profile=pass
宁夏卫视,http://36.108.172.237:10002/stream/channelid/1235718168?ticket=36557589920bbe603de2ec97ae13b14a9a63d006&profile=pass
安徽卫视,http://36.108.172.237:10002/stream/channelid/499519625?ticket=db278b20d1edf652e420d41a0c552648eac00d98&profile=pass
安徽卫视HD,http://36.108.172.237:10002/stream/channelid/180129497?ticket=ae94ad6c6d3dcb6c25d064b4bc54fccaff4dfc22&profile=pass
山东卫视,http://36.108.172.237:10002/stream/channelid/1387838400?ticket=343062041f349c3d13c7ff866ed2ee1e5ab5c574&profile=pass
山东卫视HD,http://36.108.172.237:10002/stream/channelid/1388744938?ticket=26b900b56737a1abc864375512af7105343b67f2&profile=pass
山西卫视,http://36.108.172.237:10002/stream/channelid/1762981152?ticket=5f5d24d4173998f078ca64bd8d519d38c7c8f1da&profile=pass
广东卫视,http://36.108.172.237:10002/stream/channelid/1923451249?ticket=063a866eee4acecd14f3194d4461c0b6702b3062&profile=pass
广东卫视HD,http://36.108.172.237:10002/stream/channelid/1209454677?ticket=7d75be392d60ec3f9b14e94a829c158ee2abfd79&profile=pass
广西卫视,http://36.108.172.237:10002/stream/channelid/1491064100?ticket=461f1a8c002c2ed8390e8b48f5f2d1ea23797f8b&profile=pass
新疆卫视,http://36.108.172.237:10002/stream/channelid/1095757928?ticket=4996ee1d82613839f74ca3e69d6aa188c35b02d9&profile=pass
江苏卫视,http://36.108.172.237:10002/stream/channelid/883251059?ticket=3ccce8f13e8a12071281c8b6bf3e7dba48bc4bf2&profile=pass
江苏卫视HD,http://36.108.172.237:10002/stream/channelid/1360630117?ticket=94c809ca530ba2623e490815a629238eafc29f4e&profile=pass
江西卫视,http://36.108.172.237:10002/stream/channelid/627568009?ticket=d000f8342d2fa7921f0169c79d20dbcc3b4f0b67&profile=pass
江西卫视HD,http://36.108.172.237:10002/stream/channelid/2127844485?ticket=c7493d10b27924dcd5172e2d00d5411feeb7fe9e&profile=pass
河北卫视,http://36.108.172.237:10002/stream/channelid/847255828?ticket=7ab0c015c7a46f821274bbb2bbb02fe798026323&profile=pass
河北卫视HD,http://36.108.172.237:10002/stream/channelid/444414043?ticket=34500680cae14474cde18a3686233208937f53a7&profile=pass
浙江卫视,http://36.108.172.237:10002/stream/channelid/208550439?ticket=aee506b45d9b9deee10b281b94287a48abcde692&profile=pass
浙江卫视HD,http://36.108.172.237:10002/stream/channelid/1599267581?ticket=f442032b11f7c2d473101b9d06b9623b3cf6a77e&profile=pass
海南卫视,http://36.108.172.237:10002/stream/channelid/1171554901?ticket=eaeac2485b1461699abdd0ce15c0e1a3fe0466e3&profile=pass
深圳卫视,http://36.108.172.237:10002/stream/channelid/237370327?ticket=d62095f5a254e70df540de20aeb26f661bc99b2e&profile=pass
深圳卫视HD,http://36.108.172.237:10002/stream/channelid/257992919?ticket=a2288698e73f28bee391a24e85d4f72262136ddf&profile=pass
湖北卫视,http://36.108.172.237:10002/stream/channelid/29836053?ticket=5c2008134db1ca42e6af834e3fa9ca81c7bee4cd&profile=pass
湖北卫视HD,http://36.108.172.237:10002/stream/channelid/799113744?ticket=fc3cfc627e6ded56330d6341892eb1c1ea6694c1&profile=pass
湖南卫视,http://36.108.172.237:10002/stream/channelid/590588838?ticket=f5d7329ff301872484dd9770dcba34e033d1a22a&profile=pass
湖南卫视HD,http://36.108.172.237:10002/stream/channelid/1560900383?ticket=e3a2af1f9c7966b8acbeb3c823313547f9070f2c&profile=pass
甘肃卫视,http://36.108.172.237:10002/stream/channelid/1478098698?ticket=d6712c1ac75c3822806ae076b59d5ab50a3e0452&profile=pass
纪实文人HD,http://36.108.172.237:10002/stream/channelid/1771041760?ticket=0602c37fd897f96b721af3f0efe47381c08620d2&profile=pass
西藏卫视,http://36.108.172.237:10002/stream/channelid/1149733505?ticket=8426ca1cf40daf1ebfdb8a680dd67bb322220182&profile=pass
财富天下,http://36.108.172.237:10002/stream/channelid/1661006162?ticket=3d39ae6e7841eb6184d3cc8993de19de6c965737&profile=pass
贵州卫视,http://36.108.172.237:10002/stream/channelid/1044855371?ticket=bf53c60a5069986b6dd5bb20bec977f9ee7e5dba&profile=pass
贵州卫视HD,http://36.108.172.237:10002/stream/channelid/430552657?ticket=fa0d360e02433d60e97ad683051ed3e90ea04708&profile=pass
辽宁卫视,http://36.108.172.237:10002/stream/channelid/1788558339?ticket=e2aca07d6c10a2bb11b2e1864ed38e170e7bc3ac&profile=pass
辽宁卫视HD,http://36.108.172.237:10002/stream/channelid/1465608586?ticket=cb103d2f8d2bc0cb2219dad208718f0a61844515&profile=pass
重庆卫视,http://36.108.172.237:10002/stream/channelid/387242279?ticket=0ef40fd3f71e9a48f8469b51e4759b19ed971f1d&profile=pass
重庆卫视HD,http://36.108.172.237:10002/stream/channelid/1719037007?ticket=52642290f4f9cdb0c2fa8b000855dd1199e81cfe&profile=pass
金鹰卡通,http://36.108.172.237:10002/stream/channelid/1463715633?ticket=5b8a385dfa4f9f498d62837817792acfb357f30b&profile=pass
金鹰纪实HD,http://36.108.172.237:10002/stream/channelid/536040837?ticket=88044041285dc3b4c8c34de2a8521e81d71298c9&profile=pass
陕西卫视,http://36.108.172.237:10002/stream/channelid/1427981985?ticket=38716b95672b8e4f024b82a3a4fa8eb3868bc8eb&profile=pass
青海卫视,http://36.108.172.237:10002/stream/channelid/1184778795?ticket=347f9937ee5311b26cce148c792803e60357f7bf&profile=pass
黑龙江卫视,http://36.108.172.237:10002/stream/channelid/1901310769?ticket=497c1adfce91c2a34dd316c2a21d4c0ffaa80f74&profile=pass
黑龙江卫视HD,http://36.108.172.237:10002/stream/channelid/1157426587?ticket=a4b397bdddbe873842a67e16dd33b7682c5fc983&profile=pass

广西有线,#genre#
CCTV1综合高清,http://rqd.mytvh.top:10344/stream/channelid/1863091369?ticket=ba6a280d4402cb462bc4e36d7b653ea04e9c67d7&profile=pass
CCTV2财经高清,http://rqd.mytvh.top:10344/stream/channelid/1094303539?ticket=bf35f448f51b211692789b8f3200e093b476cc88&profile=pass
CCTV3综艺高清,http://rqd.mytvh.top:10344/stream/channelid/1489574550?ticket=b440cf2276c0ac1ae4fb82ab2fa339791450e9d7&profile=pass
CCTV4中文国际高清,http://rqd.mytvh.top:10344/stream/channelid/1004757644?ticket=133b28bc5a3fb50652541159bbff6701c8f17282&profile=pass
CCTV5体育高清,http://rqd.mytvh.top:10344/stream/channelid/633530303?ticket=78fb502a9a2f24ef9231871bfcee6b333d94276f&profile=pass
CCTV6电影高清,http://rqd.mytvh.top:10344/stream/channelid/1353199490?ticket=d383d219c8ee3127dd6713ed8d14c8504a5ac383&profile=pass
CCTV7国防军事高清,http://rqd.mytvh.top:10344/stream/channelid/1547679402?ticket=f118c3c4653ffde3047ca01b945b738139b70c38&profile=pass
CCTV8电视剧高清,http://rqd.mytvh.top:10344/stream/channelid/904062276?ticket=3eceb45ee49f000deb2c37d9eeaaedf457165732&profile=pass
CCTV9纪录高清,http://rqd.mytvh.top:10344/stream/channelid/356145826?ticket=6dc4aef7641bf5e981ff4cbb7a49cc5179c16acb&profile=pass
CCTV10科教高清,http://rqd.mytvh.top:10344/stream/channelid/296310237?ticket=977215c245aeae583eef778cf169e52d35bfe5a3&profile=pass
CCTV11戏曲高清,http://rqd.mytvh.top:10344/stream/channelid/871098497?ticket=10243b8f6977d247a81a8f3ce4fa43408ca0c499&profile=pass
CCTV12社会与法高清,http://rqd.mytvh.top:10344/stream/channelid/1588497407?ticket=282757d757a477557acd3effd7dff7979f932f9a&profile=pass
CCTV13新闻高清,http://rqd.mytvh.top:10344/stream/channelid/682846583?ticket=64b3115fb064cc97edb4ddbef6909299029d3e86&profile=pass
CCTV14少儿高清,http://rqd.mytvh.top:10344/stream/channelid/1031837868?ticket=1c1d64405ffaac7d760c7b0caf7548ff94267969&profile=pass
CCTV15音乐高清,http://rqd.mytvh.top:10344/stream/channelid/1048977047?ticket=00e83f2075fb0de8e98cac6544f92886b46777fb&profile=pass
CCTV17农业农村高清,http://rqd.mytvh.top:10344/stream/channelid/403686768?ticket=120a70701d0e646713b91bc2a58b316c9f7324fc&profile=pass
CHC高清电影,http://rqd.mytvh.top:10344/stream/channelid/2129937130?ticket=63806164008e98559fc07c44c129edecd0cf6989&profile=pass
CHC家庭影院高清,http://rqd.mytvh.top:10344/stream/channelid/754735596?ticket=7cd25bb49c809d3405a3e1c48dc80b7da350b723&profile=pass
CHC动作电影高清,http://rqd.mytvh.top:10344/stream/channelid/701426452?ticket=5db6ff6a68e16e70ac14e3ca1b31ccebf48d6af1&profile=pass
广西都市高清,http://rqd.mytvh.top:10344/stream/channelid/991345033?ticket=2b16605b261f2767a19afa88fd5711a9b0640d6a&profile=pass
广西综艺高清,http://rqd.mytvh.top:10344/stream/channelid/51020652?ticket=43cfeefafba2c59c3c4b39d06191bfab308be5a3&profile=pass
广西新闻高清,http://rqd.mytvh.top:10344/stream/channelid/828173314?ticket=ecd2a2f100c9d2ca8268dcb4b175f617b955921b&profile=pass
广西影视高清,http://rqd.mytvh.top:10344/stream/channelid/1054345760?ticket=0e16a1e016fa60e62bfc3dc71fbd9bab3800642c&profile=pass
广西卫视高清,http://rqd.mytvh.top:10344/stream/channelid/2004289260?ticket=591e389cc597d7158fe76fecbb5d7d87664a8938&profile=pass
广东卫视高清,http://rqd.mytvh.top:10344/stream/channelid/1443055312?ticket=f85b302356637e8b2c1d3cf8a077fd02aef324e4&profile=pass
北京卫视高清,http://rqd.mytvh.top:10344/stream/channelid/616119875?ticket=d4b5de16b4aeed5a68f106c7e96c2a218994b312&profile=pass
东方卫视高清,http://rqd.mytvh.top:10344/stream/channelid/714259426?ticket=1d10fc42b26f4d07843886860997e71287107051&profile=pass
桂林新闻,http://rqd.mytvh.top:10344/stream/channelid/832841934?ticket=63c15077f70fbaf0c49260fe43714f2400fcb5e3&profile=pass
爱上4K,http://rqd.mytvh.top:10344/stream/channelid/1223012783?ticket=1f94dfecbbd33031d456e27789550ca7a7118729&profile=pass
湖南卫视高清,http://rqd.mytvh.top:10344/stream/channelid/1538257676?ticket=de4741881b6ea8cdaa50c5834baa62e6c87fdf47&profile=pass
深圳卫视高清,http://rqd.mytvh.top:10344/stream/channelid/1039159189?ticket=96f260a409452601062dc04a886f66f723ef655c&profile=pass
浙江卫视高清,http://rqd.mytvh.top:10344/stream/channelid/2039311817?ticket=03ea107eda9f1a7177e9ee20c2feb5a100ff3702&profile=pass
江苏卫视高清,http://rqd.mytvh.top:10344/stream/channelid/1728300757?ticket=6808d7a32555c77408bcb303ed218a80b5df173d&profile=pass
江西卫视高清,http://rqd.mytvh.top:10344/stream/channelid/1989120761?ticket=1c68eaf9767718be78ab1bf2ab792071580464c1&profile=pass
中国教育高清,http://rqd.mytvh.top:10344/stream/channelid/282996776?ticket=101f361fe50d233a54f1bf0c294ca8391cea98ed&profile=pass
甘肃卫视高清,http://rqd.mytvh.top:10344/stream/channelid/1449082850?ticket=63c1bfad4f517eee16d36c7913a5c57b88235b84&profile=pass

虎牙电影,#genre#
盗源狗si全家 全家下地狱
火影忍者,http://mtw.so/5FCWPi
星爷,http://mtw.so/6oKdhX
林正英,http://mtw.so/5FCWRo
动作电影,http://mtw.so/6he0fm
李连杰,http://mtw.so/69HNaP

电视剧,#genre#
电视剧频道1,http://zby.xjqxz.top/dsdsj1/live.m3u8
电视剧频道2,http://zby.xjqxz.top/dsdsj2/live.m3u8
电视剧频道3,http://zby.xjqxz.top/dsdsj3/live.m3u8
电视剧频道4,http://zby.xjqxz.top/gzwxj/live.m3u8
电视剧频道5,http://zby.xjqxz.top/gzgdj/live.m3u8
电视剧频道6,http://zby.xjqxz.top/gzdsj1/live.m3u8
电视剧频道7,http://zby.xjqxz.top/gzdsj2/live.m3u8
电视剧频道8,http://zby.xjqxz.top/gzdsj3/live.m3u8
电视剧频道9,http://zby.xjqxz.top/gzdsj4/live.m3u8
电视剧频道10,http://zby.xjqxz.top/gzdsj5/live.m3u8
电视剧频道11,http://zby.xjqxz.top/kzzypd2/live.m3u8
电视剧频道12,http://zby.xjqxz.top/kzzypd/live.m3u8
电视剧频道13,http://zby.xjqxz.top/dzzypd/live.m3u8
电视剧频道14,http://zby.xjqxz.top/dzzypd2/live.m3u8
电视剧频道15,http://zby.xjqxz.top/dzzypd3/live.m3u8
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
电影,http://zby.xjqxz.top/live5/live.m3u8
电影2,http://zby.xjqxz.top/live7/live.m3u8
电影1905,http://zby.xjqxz.top/live11/live.m3u8
电影3,http://zby.xjqxz.top/live12/live.m3u8
电影4,http://zby.xjqxz.top/live13/live.m3u8
电影5,http://zby.xjqxz.top/live18/live.m3u8

日本,#genre#
盗源狗si全家 全家下地狱
ABC (544p),http://211.37.26.102:9981/stream/channelid/57731658?ticket=48F421FE0A159FAC968F5A6D6EECCB1B05FFF637&profile=pass
BS TBS (544p),http://211.37.26.102:9981/stream/channelid/1630330852?ticket=7D0DF55FEC65B051D014B7A657180319CCD56C17&profile=pass
BS TV Tokyo (544p),http://211.37.26.102:9981/stream/channelid/2138566532?ticket=E2487372539D4DDC95B8A16A1BA02F4ECA86D76D&profile=pass
CGNTV Japan (1080p),http://211.37.26.102:9981/stream/channelid/1048789599?ticket=049206AF98AD5BBCEF3CC00BF512EE108C0F0F29&profile=pass
Disney Junior (544p),http://211.37.26.102:9981/stream/channelid/1094251361?ticket=1F03B93E68C5B349D9B7B1AF59E4483D36612B53&profile=pass
Fuji TV NEXT (544p),http://211.37.26.102:9981/stream/channelid/2131033872?ticket=DB1AF678B335DD279A5DA9D34BA8186664F7A9A0&profile=pass
Golf Network (720p),http://211.37.26.102:9981/stream/channelid/393018412?ticket=FFAD020598470442D953BF92BDD97BF568806BD7&profile=pass
NHK G (Tokyo) (720p),http://211.37.26.102:9981/stream/channelid/1651991013?ticket=7574206A6631C2D3D46FCC21979266A4FD173BBE&profile=pass
Star 1 (544p),http://211.37.26.102:9981/stream/channelid/1351353857?ticket=66475F0A108152BCA5800B5FC3FB62A68BCA13F2&profile=pass
Tabi Channel (544p),http://211.37.26.102:9981/stream/channelid/941519802?ticket=EE27088DBB8E23BA9903F67D367C056EC9DEB9BA&profile=pass
TBS (720p),http://211.37.26.102:9981/stream/channelid/1210262947?ticket=52E496F2B6F70B62B86D80EC4431074B9698955C&profile=pass
TV Asahi (720p),http://211.37.26.102:9981/stream/channelid/1778789755?ticket=954EF37B02F14AE862535DD2712791EE0263BD03&profile=pass
TV Tokyo (720p),http://211.37.26.102:9981/stream/channelid/249340799?ticket=46A35DFF100F6F4C3B7A9E41325C84B969B77CCE&profile=pass
BabyFirst,http://211.37.26.102:9981/stream/channelid/513533713?ticket=423F4F6B3433967D458CB6928D0EDD522174A8A8&profile=pass

NHK G,https://vnpt.nekocdn.xyz/hls/NHK_G/index.m3u8
NHK E,https://vnpt.nekocdn.xyz/hls/NHK_E/index.m3u8
NTV,https://vnpt.nekocdn.xyz/hls/Nippon_TV/index.m3u8
TBS,https://vnpt.nekocdn.xyz/hls/TBS/index.m3u8
Fuji TV,https://vnpt.nekocdn.xyz/hls/Fuji_TV/index.m3u8
TV Asahi,https://vnpt.nekocdn.xyz/hls/TV_Asahi/index.m3u8
TV Tokyo,https://vnpt.nekocdn.xyz/hls/TV_Tokyo/index.m3u8
TOKYO MX1,https://vnpt.nekocdn.xyz/hls/Tokyo_MX1/index.m3u8

NHKG-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01
NHKE-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02
NTV-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd03
TBS-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04
Fuji-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd05
TVAsahi-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06
TVTokyo-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd07
TOKYOMX1-540,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08

NHK G Osaka,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06
MBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx01
ABC,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx02
Kansai TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx03
Yomiuri TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx04
TV Osaka,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx05
SUN TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx07

NHK BS,https://vnpt.nekocdn.xyz/hls/NHK_BS/index.m3u8
BS11,https://vnpt.nekocdn.xyz/hls/BS11/index.m3u8
Animax,https://vnpt.nekocdn.xyz/hls/Animax/index.m3u8

NHK BS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11
NHK BSP 4K,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01
BS NTV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02
BS Asahi,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03
