
酒店秒开,#genre#
NewTV魅力山东,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225788/index.m3u8$IV6
NewTV魅力江西,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225789/index.m3u8$IV6
NewTV魅力安徽,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225790/index.m3u8$IV6
NewTV魅力广东,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225791/index.m3u8$IV6
NewTV魅力四川,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225793/index.m3u8$IV6
NewTV魅力吉林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225794/index.m3u8$IV6
NewTV精品综合,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000019008/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV精品大剧,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000013968/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV精品纪录,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000013730/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV精品体育,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000014634/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV精品萌宠,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000006000032328/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV爱情喜剧,http://222.186.57.133:22222/cmvideo.php/m3u8/2000000003000000010/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
NewTV超级电视剧,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000006000268003/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV超级电影,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000003000012426/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV超级体育,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000009601/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV超级综艺,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000006000268002/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV潮妈辣婆,http://222.186.57.133:22222/cmvideo.php/m3u8/2000000003000000018/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
NewTV东北热剧,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000266013/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV动作电影,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000018653/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV古装剧场,http://222.186.57.133:22222/cmvideo.php/m3u8/2000000003000000024/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
NewTV欢乐剧场,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000266012/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV家庭剧场,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000008284/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV金牌综艺,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000026167/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV惊悚悬疑,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000024282/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV军旅剧场,http://222.186.57.133:22222/cmvideo.php/m3u8/2000000003000000014/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
NewTV军事评论,http://222.186.57.133:22222/cmvideo.php/m3u8/2000000003000000022/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
NewTV魅力潇湘,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000006197/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV明星大片,http://222.186.57.133:22222/cmvideo.php/m3u8/2000000003000000016/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
NewTV农业致富,http://222.186.57.133:22222/cmvideo.php/m3u8/2000000003000000003/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
NewTV武博世界,http://222.186.57.133:22222/cmvideo.php/m3u8/2000000003000000007/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
NewTV炫舞未来,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000000515/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV怡伴健康,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000266011/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV中国功夫,http://222.186.57.133:22222/cmvideo.php/m3u8/2000000003000000009/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
NewTV黑莓电影,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000019624/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV黑莓动画,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000004000021734/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV哒啵电竞,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000006000032327/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
NewTV哒啵赛事,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000003775/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
iHot频道,#genre#
iHOT爱谍战,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000070630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱动漫,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000280630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱都市,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000080630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱怀旧,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000260630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱经典,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000060630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱科幻,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000020630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱科学,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000160630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱浪漫,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000040630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱历史,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000150630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱旅行,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000250630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱奇谈,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000270630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱青春,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000100630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱赛车,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000240630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱体育,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000290630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱玩具,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000220630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱喜剧,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000010630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱悬疑,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000050630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱幼教,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000180630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
iHOT爱院线,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000006000030630/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
SiTV频道,#genre#
SiTV动漫秀场,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031113/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV都市剧场,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031111/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV法治天地,http://222.186.57.133:22222/cmvideo.php/m3u8/9001547084732463424/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV欢笑剧场,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000002000009455/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV欢笑剧场-4K,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000007000010001/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV金色学堂,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000010000026105/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV劲爆体育,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000002000029972/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV乐游,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031112/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV魅力足球,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031207/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV七彩戏剧,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031116/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV生活时尚,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000002000019634/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
SiTV游戏风云,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031114/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
港澳频道,#genre#

凤凰中文,http://222.186.57.133:22222/php/fhx.php?id=fhzw&time=20240926215313&ip=111.229.253.40
凤凰资讯,http://222.186.57.133:22222/php/fhx.php?id=fhzx&time=20240926215313&ip=111.229.253.40
凤凰香港,http://222.186.57.133:22222/php/fhx.php?id=fhhk&time=20240926215313&ip=111.229.253.40
凤凰中文,http://122.224.232.226:8888/udp/233.50.200.191:5140
凤凰资讯,http://122.224.232.226:8888/udp/233.50.200.192:5140
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
翡翠台,https://cdn.iptv8k.top/dl/jspd.php?id=3&time=20240926215313&ip=111.229.253.40
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
星河台,https://cdn.iptv8k.top/dl/jspd.php?id=4&time=20240926215313&ip=111.229.253.40
经典台,https://cdn.iptv8k.top/dl/jspd.php?id=5&time=20240926215313&ip=111.229.253.40
HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
港台电视31,http://rthklive1-lh.akamaihd.net/i/rthk31_1,167495/index_1296_av-b.m3u8
港台电视32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
重温经典台,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
澳门莲花台,http://61.244.22.5/ch3/ch3.live/chunklist.m3u8
澳视澳门台,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视卫星台,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳视综艺台,http://61.244.22.5/ch6/hd_ch6.live/playlist.m3u8
澳视葡文台,http://61.244.22.5/ch2/ch2.live/index.m3u8
澳门体育台,http://61.244.22.5/ch4/sport_ch4.live/playelist.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
ASTV亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
经典重温,http://cg12.hunancatv.cn:9090/live/CWJD.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=1503359536318867014&srchost=172.16.22.158:8060&gid=OHehEP1KV9FqguWiPXrX6Q%3D%3D
澳视澳门,http://183.237.246.14:9931/tsfile/live/1039_1.m3u8
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
澳门莲花,http://php.jdshipin.com:8880/amlh.php
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
TVB Plus,http://ha.jmied.com/aa/aa.m3u8?auth_key=1661958232-0-0-114df08fce17ecb21f6bf42de85e7600
TVB-Plus,http://ha.jmied.com/aa/aa.m3u8?auth_key=1661958232-0-0-114df08fce17ecb21f6bf42de85e7600
TVB星河台,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
无线新闻,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
TVB-jade,https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人間衛視,https://epg.pw/stream/9d0b87502ccb47a1a2c8211dc602777d5146e941c631c933743048da0b44053d.m3u8
台湾频道,#genre#

民視,rtmp://f13h.mine.nu/sat/tv051
台視,rtmp://f13h.mine.nu/sat/tv071
中視,rtmp://f13h.mine.nu/sat/tv091
華視,rtmp://f13h.mine.nu/sat/tv111
東森超視,rtmp://f13h.mine.nu/sat/tv331
非凡新聞,rtmp://f13h.mine.nu/sat/tv581
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
緯來體育,rtmp://f13h.mine.nu/sat/tv721
DAZN1,rtmp://f13h.mine.nu/sat/tv731
DAZN2,rtmp://f13h.mine.nu/sat/tv741
MoMo綜合,rtmp://f13h.mine.nu/sat/tv761
緯來日本,rtmp://f13h.mine.nu/sat/tv771
東森超視,rtmp://f13h.mine.nu/sat/tv331
ELEVEN1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2,rtmp://f13h.mine.nu/sat/tv741
緯來體育,rtmp://220.130.201.73/sat/tv721
緯來日本,rtmp://220.130.201.73/sat/tv771
東森超視,rtmp://220.130.201.73/sat/tv331
三立戲劇,http://61.221.215.25:8800/hls/41/index.m3u8
中華小當家,http://61.221.215.25:8800/hls/40/index.m3u8
AMC電影,http://61.221.215.25:8800/hls/43/index.m3u8
中天娛樂,http://61.221.215.25:8800/hls/47/index.m3u8
緯來精彩,http://61.221.215.25:8800/hls/48/index.m3u8
探索亞洲,http://61.221.215.25:8800/hls/50/index.m3u8
NHK世界,http://61.221.215.25:8800/hls/51/index.m3u8
八大第壹,http://61.221.215.25:8800/hls/55/index.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8
民視台灣台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv001&time=20240926215313&ip=111.229.253.40
民視,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv002&time=20240926215313&ip=111.229.253.40
民視第壹台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv003&time=20240926215313&ip=111.229.253.40
民視綜藝,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv004&time=20240926215313&ip=111.229.253.40
豬哥亮歌廳秀,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv006&time=20240926215313&ip=111.229.253.40
中天新聞,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv009&time=20240926215313&ip=111.229.253.40
非凡新聞,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv010&time=20240926215313&ip=111.229.253.40
影迷數位電影台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv011&time=20240926215313&ip=111.229.253.40
視納華仁紀實頻道,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv013&time=20240926215313&ip=111.229.253.40
時尚運動X,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv014&time=20240926215313&ip=111.229.253.40
GLOBETROTTER,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv016&time=20240926215313&ip=111.229.253.40
amc電影台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv017&time=20240926215313&ip=111.229.253.40
達文西頻道,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv018&time=20240926215313&ip=111.229.253.40
八大精彩台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv034&time=20240926215313&ip=111.229.253.40
八大綜藝台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv039&time=20240926215313&ip=111.229.253.40
中視,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv040&time=20240926215313&ip=111.229.253.40
華視,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv041&time=20240926215313&ip=111.229.253.40
公視戲居,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv042&time=20240926215313&ip=111.229.253.40
客家電視台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv043&time=20240926215313&ip=111.229.253.40
靖天卡通台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv044&time=20240926215313&ip=111.229.253.40
靖洋戲居台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv045&time=20240926215313&ip=111.229.253.40
靖天綜合台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv046&time=20240926215313&ip=111.229.253.40
靖天日本台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv047&time=20240926215313&ip=111.229.253.40
非凡商業,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv048&time=20240926215313&ip=111.229.253.40
采昌影居,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv049&time=20240926215313&ip=111.229.253.40
台視新聞,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv051&time=20240926215313&ip=111.229.253.40
華視新聞,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv052&time=20240926215313&ip=111.229.253.40
GinxTV,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv053&time=20240926215313&ip=111.229.253.40
靖天歡樂台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv054&time=20240926215313&ip=111.229.253.40
靖天映畫,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv055&time=20240926215313&ip=111.229.253.40
台視材經,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv056&time=20240926215313&ip=111.229.253.40
靖洋卡通台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv057&time=20240926215313&ip=111.229.253.40
靖天戲居台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv058&time=20240926215313&ip=111.229.253.40
古典音樂台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv059&time=20240926215313&ip=111.229.253.40
靖天電影台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv061&time=20240926215313&ip=111.229.253.40
靖天育樂台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv062&time=20240926215313&ip=111.229.253.40
靖天國際台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv063&time=20240926215313&ip=111.229.253.40
中視菁采,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv064&time=20240926215313&ip=111.229.253.40
靖天資訊台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv065&time=20240926215313&ip=111.229.253.40
台視,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv066&time=20240926215313&ip=111.229.253.40
tvbs精采台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv067&time=20240926215313&ip=111.229.253.40
tvbs歡樂台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv068&time=20240926215313&ip=111.229.253.40
愛爾達娛樂,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv070&time=20240926215313&ip=111.229.253.40
tvbs新聞台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv072&time=20240926215313&ip=111.229.253.40
tvbs,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv073&time=20240926215313&ip=111.229.253.40
中視新聞,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv074&time=20240926215313&ip=111.229.253.40
鏡新聞,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv075&time=20240926215313&ip=111.229.253.40
CATCHPLAY電影台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv076&time=20240926215313&ip=111.229.253.40
TRACE SPORTS STARS,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv077&time=20240926215313&ip=111.229.253.40
阿裏郎,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv079&time=20240926215313&ip=111.229.253.40
中視經典,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv080&time=20240926215313&ip=111.229.253.40
TRACE URBAN,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv082&time=20240926215313&ip=111.229.253.40
MEZZO LIVE,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv083&time=20240926215313&ip=111.229.253.40
國會頻道1,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv084&time=20240926215313&ip=111.229.253.40
國會頻道2,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv085&time=20240926215313&ip=111.229.253.40
智林體育台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv101&time=20240926215313&ip=111.229.253.40
國際材經,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv104&time=20240926215313&ip=111.229.253.40
第1商業台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv109&time=20240926215313&ip=111.229.253.40
東森新聞,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv152&time=20240926215313&ip=111.229.253.40
東森材經新聞,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv153&time=20240926215313&ip=111.229.253.40
民視,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv155&time=20240926215313&ip=111.229.253.40
民視台灣台,http://222.186.57.133:22222/php/litv.php?id=4gtv-4gtv156&time=20240926215313&ip=111.229.253.40
美國之音,http://222.186.57.133:22222/php/litv.php?id=litv-ftv03&time=20240926215313&ip=111.229.253.40
民視旅遊,http://222.186.57.133:22222/php/litv.php?id=litv-ftv07&time=20240926215313&ip=111.229.253.40
民視影居,http://222.186.57.133:22222/php/litv.php?id=litv-ftv09&time=20240926215313&ip=111.229.253.40
半島新聞,http://222.186.57.133:22222/php/litv.php?id=litv-ftv10&time=20240926215313&ip=111.229.253.40
民視新聞台,http://222.186.57.133:22222/php/litv.php?id=litv-ftv13&time=20240926215313&ip=111.229.253.40
愛放動漫,http://222.186.57.133:22222/php/litv.php?id=litv-ftv15&time=20240926215313&ip=111.229.253.40
好消息,http://222.186.57.133:22222/php/litv.php?id=litv-ftv16&time=20240926215313&ip=111.229.253.40
好消息2台,http://222.186.57.133:22222/php/litv.php?id=litv-ftv17&time=20240926215313&ip=111.229.253.40
龍華卡通,http://222.186.57.133:22222/php/litv.php?id=litv-longturn01&time=20240926215313&ip=111.229.253.40
龍華電影,http://222.186.57.133:22222/php/litv.php?id=litv-longturn03&time=20240926215313&ip=111.229.253.40
博斯魅力,http://222.186.57.133:22222/php/litv.php?id=litv-longturn04&time=20240926215313&ip=111.229.253.40
博斯高球1,http://222.186.57.133:22222/php/litv.php?id=litv-longturn05&time=20240926215313&ip=111.229.253.40
博斯高球2,http://222.186.57.133:22222/php/litv.php?id=litv-longturn06&time=20240926215313&ip=111.229.253.40
博斯運動1,http://222.186.57.133:22222/php/litv.php?id=litv-longturn07&time=20240926215313&ip=111.229.253.40
博斯運動2,http://222.186.57.133:22222/php/litv.php?id=litv-longturn08&time=20240926215313&ip=111.229.253.40
博斯網球,http://222.186.57.133:22222/php/litv.php?id=litv-longturn09&time=20240926215313&ip=111.229.253.40
博斯無限,http://222.186.57.133:22222/php/litv.php?id=litv-longturn10&time=20240926215313&ip=111.229.253.40
龍華日韓,http://222.186.57.133:22222/php/litv.php?id=litv-longturn11&time=20240926215313&ip=111.229.253.40
龍華偶像,http://222.186.57.133:22222/php/litv.php?id=litv-longturn12&time=20240926215313&ip=111.229.253.40
博斯無限2,http://222.186.57.133:22222/php/litv.php?id=litv-longturn13&time=20240926215313&ip=111.229.253.40
環宇新聞台,http://222.186.57.133:22222/php/litv.php?id=litv-longturn14&time=20240926215313&ip=111.229.253.40
環宇新聞台灣台,http://222.186.57.133:22222/php/litv.php?id=litv-longturn15&time=20240926215313&ip=111.229.253.40
亞洲旅遊台,http://222.186.57.133:22222/php/litv.php?id=litv-longturn17&time=20240926215313&ip=111.229.253.40
龍華戲居,http://222.186.57.133:22222/php/litv.php?id=litv-longturn18&time=20240926215313&ip=111.229.253.40
Smart知識台,http://222.186.57.133:22222/php/litv.php?id=litv-longturn19&time=20240926215313&ip=111.229.253.40
生活英語台,http://222.186.57.133:22222/php/litv.php?id=litv-longturn20&time=20240926215313&ip=111.229.253.40
龍華經典,http://222.186.57.133:22222/php/litv.php?id=litv-longturn21&time=20240926215313&ip=111.229.253.40
台灣戲居台,http://222.186.57.133:22222/php/litv.php?id=litv-longturn22&time=20240926215313&ip=111.229.253.40
民視第壹,http://37.27.111.214:8080/live/4/hls.m3u8
民視台灣,http://37.27.111.214:8080/live/5/hls.m3u8
龍華電影,http://37.27.111.214:8080/live/19/hls.m3u8
CMUSIC音樂,http://37.27.111.214:8080/live/72/hls.m3u8
博斯運動1,http://37.27.111.214:8080/live/14/hls.m3u8
TVBS歡樂,http://37.27.111.214:8080/live/24/hls.m3u8
博斯高球1,http://37.27.111.214:8080/live/13/hls.m3u8
TG群,S2024TW,http://37.27.111.214:8080/live/16/hls.m3u8
東森新聞,http://37.27.111.214:8080/live/20/hls.m3u8
亞洲旅遊,http://37.27.111.214:8080/live/10/hls.m3u8
東森新聞,http://37.27.111.214:8080/live/20/hls.m3u8
三立,http://37.27.111.214:8080/live/31/hls.m3u8
民視灣,http://37.27.111.214:8080/live/5/hls.m3u8
龍華日韓,http://37.27.111.214:8080/live/42/hls.m3u8
